"scientificNameID","acceptedNameUsageID","scientificName","acceptedNameUsage","class","order","family","genus","taxonomicStatus","AphiaID"
"urn:lsid:marinespecies.org:taxname:281394","urn:lsid:marinespecies.org:taxname:281394","Lophogobius bleekeri","Lophogobius bleekeri","Actinopteri","Gobiiformes","Gobiidae","Lophogobius","accepted",281394
"urn:lsid:marinespecies.org:taxname:281395","urn:lsid:marinespecies.org:taxname:281395","Lophogobius cristulatus","Lophogobius cristulatus","Actinopteri","Gobiiformes","Gobiidae","Lophogobius","accepted",281395
"urn:lsid:marinespecies.org:taxname:281396","urn:lsid:marinespecies.org:taxname:281396","Lophogobius cyprinoides","Lophogobius cyprinoides","Actinopteri","Gobiiformes","Gobiidae","Lophogobius","accepted",281396
"urn:lsid:marinespecies.org:taxname:281397","urn:lsid:marinespecies.org:taxname:281397","Lopholiparis flerxi","Lopholiparis flerxi","Actinopteri","Perciformes","Liparidae","Lopholiparis","accepted",281397
"urn:lsid:marinespecies.org:taxname:281398","urn:lsid:marinespecies.org:taxname:281398","Lophonectes gallus","Lophonectes gallus","Actinopteri","Pleuronectiformes","Bothidae","Lophonectes","accepted",281398
"urn:lsid:marinespecies.org:taxname:281399","urn:lsid:marinespecies.org:taxname:281399","Lophonectes mongonuiensis","Lophonectes mongonuiensis","Actinopteri","Pleuronectiformes","Bothidae","Lophonectes","accepted",281399
"urn:lsid:marinespecies.org:taxname:281400","urn:lsid:marinespecies.org:taxname:281400","Lotella fernandeziana","Lotella fernandeziana","Actinopteri","Gadiformes","Moridae","Lotella","accepted",281400
"urn:lsid:marinespecies.org:taxname:281402","urn:lsid:marinespecies.org:taxname:281402","Lotella phycis","Lotella phycis","Actinopteri","Gadiformes","Moridae","Lotella","accepted",281402
"urn:lsid:marinespecies.org:taxname:281403","urn:lsid:marinespecies.org:taxname:281403","Lotella rhacina","Lotella rhacina","Actinopteri","Gadiformes","Moridae","Lotella","accepted",281403
"urn:lsid:marinespecies.org:taxname:281405","urn:lsid:marinespecies.org:taxname:281405","Lotella tosaensis","Lotella tosaensis","Actinopteri","Gadiformes","Moridae","Lotella","accepted",281405
"urn:lsid:marinespecies.org:taxname:281406","urn:lsid:marinespecies.org:taxname:281406","Lotilia graciliosa","Lotilia graciliosa","Actinopteri","Gobiiformes","Gobiidae","Lotilia","accepted",281406
"urn:lsid:marinespecies.org:taxname:281407","urn:lsid:marinespecies.org:taxname:281407","Lovettia sealii","Lovettia sealii","Actinopteri","Galaxiiformes","Galaxiidae","Lovettia","accepted",281407
"urn:lsid:marinespecies.org:taxname:281408","urn:lsid:marinespecies.org:taxname:281408","Lubbockichthys multisquamatus","Lubbockichthys multisquamatus","Actinopteri","Ovalentaria incertae sedis","Pseudochromidae","Lubbockichthys","accepted",281408
"urn:lsid:marinespecies.org:taxname:281409","urn:lsid:marinespecies.org:taxname:281409","Lubbockichthys tanakai","Lubbockichthys tanakai","Actinopteri","Ovalentaria incertae sedis","Pseudochromidae","Lubbockichthys","accepted",281409
"urn:lsid:marinespecies.org:taxname:281410","urn:lsid:marinespecies.org:taxname:281410","Lucayablennius zingaro","Lucayablennius zingaro","Actinopteri","Blenniiformes","Chaenopsidae","Lucayablennius","accepted",281410
"urn:lsid:marinespecies.org:taxname:281411","urn:lsid:marinespecies.org:taxname:281411","Lucifuga inopinata","Lucifuga inopinata","Actinopteri","Ophidiiformes","Bythitidae","Lucifuga","accepted",281411
"urn:lsid:marinespecies.org:taxname:281412","urn:lsid:marinespecies.org:taxname:281412","Lucifuga lucayana","Lucifuga lucayana","Actinopteri","Ophidiiformes","Bythitidae","Lucifuga","accepted",281412
"urn:lsid:marinespecies.org:taxname:281414","urn:lsid:marinespecies.org:taxname:281414","Lucifuga spelaeotes","Lucifuga spelaeotes","Actinopteri","Ophidiiformes","Bythitidae","Lucifuga","accepted",281414
"urn:lsid:marinespecies.org:taxname:281415","urn:lsid:marinespecies.org:taxname:281415","Lucigadus acrolophus","Lucigadus acrolophus","Actinopteri","Gadiformes","Macrouridae","Lucigadus","accepted",281415
"urn:lsid:marinespecies.org:taxname:281416","urn:lsid:marinespecies.org:taxname:281416","Lucigadus lucifer","Lucigadus lucifer","Actinopteri","Gadiformes","Macrouridae","Lucigadus","accepted",281416
"urn:lsid:marinespecies.org:taxname:281417","urn:lsid:marinespecies.org:taxname:281417","Lucigadus microlepis","Lucigadus microlepis","Actinopteri","Gadiformes","Macrouridae","Lucigadus","accepted",281417
